Name,Family_size,Status,Location,Age,Budget,Model
CUS12182,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12183,3,High,Married,CD,>40,AMG S65 Coupe
CUS12184,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12185,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12186,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12187,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12188,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12189,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12190,4,High,Married,LD,<40,AMG S63 Sedan
CUS12191,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12192,4,Low,Married,CD,<40,C300 Sedan
CUS12193,4,High,Married,CD,<40,S550 Sedan
CUS12194,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12195,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12196,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12197,4,High,Married,LD,>40,S600 Sedan
CUS12198,4,High,Single,CD,>40,AMG S65 Sedan
CUS12199,4,Low,Married,CD,>40,E300 Sedan
CUS12200,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12201,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12202,2,Low,Single,CD,<40,C300 Cabriolet
CUS12203,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12204,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12205,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12206,2,High,Single,LD,>40,S550 Cabriolet
CUS12207,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12208,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12209,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12210,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12211,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12212,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12213,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12214,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12215,5,Low,Single,CD,<40,GLA250 SUV
CUS12216,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12217,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12218,5,Low,Married,CD,<40,GLE350 SUV
CUS12219,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12220,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12221,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12222,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12223,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12224,5,High,Married,LD,>40,G550 SUV
CUS12225,5,Low,Single,CD,>40,GLC300 SUV
CUS12226,5,High,Single,CD,>40,AMG G63 SUV
CUS12227,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12228,5,High,Married,CD,>40,AMG G65 SUV
CUS12229,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12230,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12231,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12232,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12233,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12234,3,Low,Single,CD,<40,C300 Coupe
CUS12235,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12236,3,Low,Married,CD,<40,CLA250 Coupe
CUS12237,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12238,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12239,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12240,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12241,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12242,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12243,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12244,3,Low,Single,CD,>40,E400 Coupe
CUS12245,3,Medium ,Single,CD,>40,E550 Coupe
CUS12246,3,High,Single,CD,>40,AMG S63 Coupe
CUS12247,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12248,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12249,3,High,Married,CD,>40,AMG S65 Coupe
CUS12250,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12251,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12252,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12253,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12254,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12255,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12256,4,High,Married,LD,<40,AMG S63 Sedan
CUS12257,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12258,4,Low,Married,CD,<40,C300 Sedan
CUS12259,4,High,Married,CD,<40,S550 Sedan
CUS12260,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12261,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12262,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12263,4,High,Married,LD,>40,S600 Sedan
CUS12264,4,High,Single,CD,>40,AMG S65 Sedan
CUS12265,4,Low,Married,CD,>40,E300 Sedan
CUS12266,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12267,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12268,2,Low,Single,CD,<40,C300 Cabriolet
CUS12269,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12270,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12271,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12272,2,High,Single,LD,>40,S550 Cabriolet
CUS12273,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12274,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12275,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12276,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12277,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12278,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12279,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12280,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12281,5,Low,Single,CD,<40,GLA250 SUV
CUS12282,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12283,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12284,5,Low,Married,CD,<40,GLE350 SUV
CUS12285,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12286,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12287,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12288,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12289,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12290,5,High,Married,LD,>40,G550 SUV
CUS12291,5,Low,Single,CD,>40,GLC300 SUV
CUS12292,5,High,Single,CD,>40,AMG G63 SUV
CUS12293,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12294,5,High,Married,CD,>40,AMG G65 SUV
CUS12295,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12296,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12297,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12298,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12299,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12300,3,Low,Single,CD,<40,C300 Coupe
CUS12301,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12302,3,Low,Married,CD,<40,CLA250 Coupe
CUS12303,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12304,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12305,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12306,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12307,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12308,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12309,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12310,3,Low,Single,CD,>40,E400 Coupe
CUS12311,3,Medium ,Single,CD,>40,E550 Coupe
CUS12312,3,High,Single,CD,>40,AMG S63 Coupe
CUS12313,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12314,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12315,3,High,Married,CD,>40,AMG S65 Coupe
CUS12316,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12317,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12318,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12319,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12320,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12321,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12322,4,High,Married,LD,<40,AMG S63 Sedan
CUS12323,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12324,4,Low,Married,CD,<40,C300 Sedan
CUS12325,4,High,Married,CD,<40,S550 Sedan
CUS12326,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12327,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12328,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12329,4,High,Married,LD,>40,S600 Sedan
CUS12330,4,High,Single,CD,>40,AMG S65 Sedan
CUS12331,4,Low,Married,CD,>40,E300 Sedan
CUS12332,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12333,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12334,2,Low,Single,CD,<40,C300 Cabriolet
CUS12335,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12336,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12337,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12338,2,High,Single,LD,>40,S550 Cabriolet
CUS12339,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12340,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12341,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12342,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12343,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12344,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12345,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12346,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12347,5,Low,Single,CD,<40,GLA250 SUV
CUS12348,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12349,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12350,5,Low,Married,CD,<40,GLE350 SUV
CUS12351,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12352,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12353,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12354,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12355,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12356,5,High,Married,LD,>40,G550 SUV
CUS12357,5,Low,Single,CD,>40,GLC300 SUV
CUS12358,5,High,Single,CD,>40,AMG G63 SUV
CUS12359,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12360,5,High,Married,CD,>40,AMG G65 SUV
CUS12361,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12362,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12363,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12364,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12365,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12366,3,Low,Single,CD,<40,C300 Coupe
CUS12367,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12368,3,Low,Married,CD,<40,CLA250 Coupe
CUS12369,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12370,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12371,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12372,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12373,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12374,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12375,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12376,3,Low,Single,CD,>40,E400 Coupe
CUS12377,3,Medium ,Single,CD,>40,E550 Coupe
CUS12378,3,High,Single,CD,>40,AMG S63 Coupe
CUS12379,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12380,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12381,3,High,Married,CD,>40,AMG S65 Coupe
CUS12382,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12383,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12384,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12385,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12386,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12387,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12388,4,High,Married,LD,<40,AMG S63 Sedan
CUS12389,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12390,4,Low,Married,CD,<40,C300 Sedan
CUS12391,4,High,Married,CD,<40,S550 Sedan
CUS12392,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12393,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12394,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12395,4,High,Married,LD,>40,S600 Sedan
CUS12396,4,High,Single,CD,>40,AMG S65 Sedan
CUS12397,4,Low,Married,CD,>40,E300 Sedan
CUS12398,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12399,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12400,2,Low,Single,CD,<40,C300 Cabriolet
CUS12401,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12402,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12403,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12404,2,High,Single,LD,>40,S550 Cabriolet
CUS12405,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12406,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12407,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12408,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12409,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12410,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12411,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12412,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12413,5,Low,Single,CD,<40,GLA250 SUV
CUS12414,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12415,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12416,5,Low,Married,CD,<40,GLE350 SUV
CUS12417,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12418,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12419,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12420,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12421,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12422,5,High,Married,LD,>40,G550 SUV
CUS12423,5,Low,Single,CD,>40,GLC300 SUV
CUS12424,5,High,Single,CD,>40,AMG G63 SUV
CUS12425,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12426,5,High,Married,CD,>40,AMG G65 SUV
CUS12427,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12428,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12429,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12430,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12431,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12432,3,Low,Single,CD,<40,C300 Coupe
CUS12433,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12434,3,Low,Married,CD,<40,CLA250 Coupe
CUS12435,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12436,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12437,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12438,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12439,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12440,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12441,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12442,3,Low,Single,CD,>40,E400 Coupe
CUS12443,3,Medium ,Single,CD,>40,E550 Coupe
CUS12444,3,High,Single,CD,>40,AMG S63 Coupe
CUS12445,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12446,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12447,3,High,Married,CD,>40,AMG S65 Coupe
CUS12448,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12449,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12450,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12451,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12452,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12453,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12454,4,High,Married,LD,<40,AMG S63 Sedan
CUS12455,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12456,4,Low,Married,CD,<40,C300 Sedan
CUS12457,4,High,Married,CD,<40,S550 Sedan
CUS12458,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12459,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12460,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12461,4,High,Married,LD,>40,S600 Sedan
CUS12462,4,High,Single,CD,>40,AMG S65 Sedan
CUS12463,4,Low,Married,CD,>40,E300 Sedan
CUS12464,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12465,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12466,2,Low,Single,CD,<40,C300 Cabriolet
CUS12467,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12468,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12469,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12470,2,High,Single,LD,>40,S550 Cabriolet
CUS12471,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12472,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12473,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12474,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12475,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12476,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12477,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12478,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12479,5,Low,Single,CD,<40,GLA250 SUV
CUS12480,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12481,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12482,5,Low,Married,CD,<40,GLE350 SUV
CUS12483,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12484,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12485,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12486,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12487,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12488,5,High,Married,LD,>40,G550 SUV
CUS12489,5,Low,Single,CD,>40,GLC300 SUV
CUS12490,5,High,Single,CD,>40,AMG G63 SUV
CUS12491,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12492,5,High,Married,CD,>40,AMG G65 SUV
CUS12493,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12494,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12495,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12496,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12497,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12498,3,Low,Single,CD,<40,C300 Coupe
CUS12499,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12500,3,Low,Married,CD,<40,CLA250 Coupe
CUS12501,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12502,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12503,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12504,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12505,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12506,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12507,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12508,3,Low,Single,CD,>40,E400 Coupe
CUS12509,3,Medium ,Single,CD,>40,E550 Coupe
CUS12510,3,High,Single,CD,>40,AMG S63 Coupe
CUS12511,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12512,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12513,3,High,Married,CD,>40,AMG S65 Coupe
CUS12514,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12515,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12516,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12517,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12518,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12519,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12520,4,High,Married,LD,<40,AMG S63 Sedan
CUS12521,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12522,4,Low,Married,CD,<40,C300 Sedan
CUS12523,4,High,Married,CD,<40,S550 Sedan
CUS12524,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12525,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12526,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12527,4,High,Married,LD,>40,S600 Sedan
CUS12528,4,High,Single,CD,>40,AMG S65 Sedan
CUS12529,4,Low,Married,CD,>40,E300 Sedan
CUS12530,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12531,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12532,2,Low,Single,CD,<40,C300 Cabriolet
CUS12533,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12534,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12535,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12536,2,High,Single,LD,>40,S550 Cabriolet
CUS12537,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12538,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12539,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12540,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12541,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12542,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12543,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12544,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12545,5,Low,Single,CD,<40,GLA250 SUV
CUS12546,5,Medium ,Single,CD,<40,GLS450 SUV
CUS12547,5,High,Single,CD,<40,AMG GLE63 SUV
CUS12548,5,Low,Married,CD,<40,GLE350 SUV
CUS12549,5,Medium ,Married,CD,<40,GLS550 SUV
CUS12550,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS12551,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS12552,5,High,Single,LD,>40,AMG GLS63 SUV
CUS12553,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS12554,5,High,Married,LD,>40,G550 SUV
CUS12555,5,Low,Single,CD,>40,GLC300 SUV
CUS12556,5,High,Single,CD,>40,AMG G63 SUV
CUS12557,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS12558,5,High,Married,CD,>40,AMG G65 SUV
CUS12559,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS12560,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS12561,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS12562,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS12563,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS12564,3,Low,Single,CD,<40,C300 Coupe
CUS12565,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS12566,3,Low,Married,CD,<40,CLA250 Coupe
CUS12567,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS12568,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS12569,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS12570,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS12571,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS12572,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS12573,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS12574,3,Low,Single,CD,>40,E400 Coupe
CUS12575,3,Medium ,Single,CD,>40,E550 Coupe
CUS12576,3,High,Single,CD,>40,AMG S63 Coupe
CUS12577,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS12578,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS12579,3,High,Married,CD,>40,AMG S65 Coupe
CUS12580,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS12581,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS12582,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS12583,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS12584,4,Low,Married,LD,<40,AMG C43 Sedan
CUS12585,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS12586,4,High,Married,LD,<40,AMG S63 Sedan
CUS12587,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS12588,4,Low,Married,CD,<40,C300 Sedan
CUS12589,4,High,Married,CD,<40,S550 Sedan
CUS12590,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS12591,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS12592,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS12593,4,High,Married,LD,>40,S600 Sedan
CUS12594,4,High,Single,CD,>40,AMG S65 Sedan
CUS12595,4,Low,Married,CD,>40,E300 Sedan
CUS12596,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS12597,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS12598,2,Low,Single,CD,<40,C300 Cabriolet
CUS12599,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS12600,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS12601,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS12602,2,High,Single,LD,>40,S550 Cabriolet
CUS12603,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS12604,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS12605,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS12606,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS12607,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS12608,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS12609,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS12610,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS12611,5,Low,Single,CD,<40,GLA250 SUV
CUS12612,5,Medium ,Single,CD,<40,GLS450 SUV
